Date,Open,High,Low,Close,Adj Close,Volume
2023-07-18,157891.156250,159060.656250,153854.187500,156860.031250,156860.031250,547970409915
2023-07-19,156864.203125,157213.921875,154168.093750,155746.593750,155746.593750,477245684447
2023-07-20,155762.843750,157473.093750,154547.828125,155015.687500,155015.687500,493888856989
2023-07-21,155021.078125,157366.921875,154258.421875,155216.125000,155216.125000,604690406402
2023-07-22,155266.375000,156260.828125,154557.890625,155156.343750,155156.343750,382803215180
2023-07-23,155146.093750,155543.187500,152125.125000,152930.359375,152930.359375,336323673043
2023-07-24,153027.281250,156175.343750,152492.187500,154921.375000,154921.375000,367427682628
2023-07-25,154890.031250,154942.625000,150315.250000,151357.078125,151357.078125,519062062220
2023-07-26,151359.203125,152834.234375,151078.828125,152245.031250,152245.031250,341196025475
2023-07-27,152241.312500,154727.828125,151683.953125,153471.718750,153471.718750,473946734643
2023-07-28,153465.671875,154511.984375,152832.375000,153247.187500,153247.187500,353499688517
2023-07-29,153275.640625,154752.781250,152784.046875,154228.609375,154228.609375,312692582937
2023-07-30,154213.437500,155115.796875,153865.734375,154748.859375,154748.859375,205444188049
2023-07-31,154732.625000,155001.859375,152335.093750,153125.875000,153125.875000,329259399400
2023-08-01,153135.031250,154276.796875,152385.859375,152655.156250,152655.156250,361176607990
2023-08-02,152657.437500,154153.828125,149685.281250,154051.953125,154051.953125,628363162450
2023-08-03,154189.890625,154616.796875,150789.296875,152154.421875,152154.421875,533508324889
2023-08-04,152138.546875,153747.328125,151054.812500,151920.937500,151920.937500,389963310879
2023-08-05,151900.578125,152807.546875,150382.812500,151109.187500,151109.187500,401911243429
2023-08-06,151116.265625,151832.765625,150869.000000,151710.656250,151710.656250,236955392015
2023-08-07,151698.859375,151814.906250,150883.781250,151122.968750,151122.968750,245059576776
2023-08-08,151104.562500,152348.250000,149393.984375,151267.890625,151267.890625,483368185905
2023-08-09,151267.250000,155379.500000,151162.703125,153758.281250,153758.281250,481609602531
2023-08-10,153755.968750,154897.671875,152947.906250,153659.250000,153659.250000,486433435573
2023-08-11,153663.453125,153951.109375,152787.046875,153242.656250,153242.656250,311353748012
2023-08-12,153241.671875,153729.312500,152504.984375,153232.734375,153232.734375,278158412273
2023-08-13,153236.671875,153660.515625,153116.156250,153379.187500,153379.187500,190065874383
2023-08-14,153392.796875,154293.921875,152209.406250,152471.812500,152471.812500,253220959055
2023-08-15,152475.390625,154126.000000,152136.140625,153587.656250,153587.656250,340071189321
2023-08-16,153585.859375,153663.531250,151406.109375,152001.796875,152001.796875,373064875723
2023-08-17,152010.406250,152358.968750,149879.375000,150298.078125,150298.078125,414236233092
2023-08-18,150290.453125,150256.437500,128940.468750,140015.531250,140015.531250,1180702567460
2023-08-19,139774.953125,141116.921875,136836.859375,138119.218750,138119.218750,802056298766
2023-08-20,138110.828125,140803.765625,137547.984375,138828.265625,138828.265625,405076986201
2023-08-21,138837.906250,140728.984375,138281.906250,140125.015625,140125.015625,341407537012
2023-08-22,140139.171875,140144.203125,137280.359375,138572.984375,138572.984375,421989127436
2023-08-23,138573.828125,138683.328125,132628.453125,135727.531250,135727.531250,601811155147
2023-08-24,135769.812500,140081.890625,135356.000000,138615.640625,138615.640625,593652457401
2023-08-25,138613.468750,138875.312500,135582.406250,137180.562500,137180.562500,421846960727
2023-08-26,137207.453125,138073.093750,135085.984375,136446.906250,136446.906250,445512763306
2023-08-27,136446.265625,136599.015625,135685.609375,135899.765625,135899.765625,200034877806
2023-08-28,135896.875000,136969.593750,135866.406250,137017.578125,137017.578125,216917154935
2023-08-29,137011.515625,137108.765625,134473.468750,136644.937500,136644.937500,401518093970
2023-08-30,136629.781250,143958.828125,135883.796875,142703.500000,142703.500000,932663046150
2023-08-31,142699.453125,142770.828125,140379.125000,141013.875000,141013.875000,415480111945
2023-09-01,141034.734375,142331.984375,135136.046875,136065.812500,136065.812500,545139423388
2023-09-02,136061.031250,136651.015625,132524.125000,134715.062500,134715.062500,504988577194
2023-09-03,134720.718750,136000.546875,134672.453125,135421.031250,135421.031250,243505180000
2023-09-04,135422.546875,136134.359375,134516.359375,135346.203125,135346.203125,260735997757
2023-09-05,135313.703125,135814.937500,134057.781250,134830.265625,134830.265625,321672888636
2023-09-06,134851.437500,136699.296875,133297.296875,135734.750000,135734.750000,367039891250
2023-09-07,135758.234375,137881.343750,134094.437500,135897.500000,135897.500000,415239012542
2023-09-08,135898.390625,137957.359375,135064.921875,137148.937500,137148.937500,408491387845
2023-09-09,137166.375000,137787.843750,134234.578125,135873.062500,135873.062500,381882044649
2023-09-10,135865.812500,135933.921875,135335.187500,135792.046875,135792.046875,172868603501
2023-09-11,135796.156250,135814.531250,133327.953125,134247.812500,134247.812500,360315402612
2023-09-12,134242.890625,134370.609375,127114.242188,128692.281250,128692.281250,638112846358
2023-09-13,128680.679688,134271.671875,128502.375000,131935.156250,131935.156250,564535131682
2023-09-14,131973.515625,133936.921875,131219.937500,133370.359375,133370.359375,413008904295
2023-09-15,133373.937500,136269.625000,133324.265625,135085.312500,135085.312500,459891697172
2023-09-16,135076.671875,137297.296875,134104.031250,136426.968750,136426.968750,361385006203
2023-09-17,136410.843750,137120.734375,135673.828125,135893.546875,135893.546875,234318178942
2023-09-18,135891.828125,135917.750000,134337.015625,134840.078125,134840.078125,251976411617
2023-09-19,134855.468750,139041.031250,133765.328125,136295.468750,136295.468750,492513813343
2023-09-20,136292.562500,138183.921875,135429.500000,136747.015625,136747.015625,366579299522
2023-09-21,136742.921875,137294.281250,133697.109375,134841.515625,134841.515625,428433768981
2023-09-22,134816.687500,135149.968750,130802.687500,131309.812500,131309.812500,430298758892
2023-09-23,131284.562500,132699.734375,130691.937500,132399.562500,132399.562500,287589535310
2023-09-24,132394.968750,132792.906250,131989.109375,132448.546875,132448.546875,174628021979
2023-09-25,132445.875000,132976.187500,131034.859375,131171.390625,131171.390625,256098925399
2023-09-26,131162.609375,132669.671875,130065.125000,131877.734375,131877.734375,364909137471
2023-09-27,131852.843750,132994.656250,131612.625000,132731.406250,132731.406250,295286402897
2023-09-28,132705.671875,135794.640625,132036.437500,132969.015625,132969.015625,460548622443
2023-09-29,132984.062500,138524.078125,132952.656250,137520.656250,137520.656250,553956564109
2023-09-30,137530.406250,140153.500000,137070.546875,138735.484375,138735.484375,459945861581
